@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
2110,'2026/06/05 16:11:59:373',5,0.000301,0.026997,0.000196,0.614979,0.595918,0.00082,0,0.173859,4
2111,'2026/06/05 16:11:59:405',5,0.000446,0.023127,0.000168,0.61939,0.604236,0.000836,0,0.167864,4
2112,'2026/06/05 16:11:59:442',5,0.000428,0.021629,0.000181,0.63801,0.611623,0.000817,0,0.151541,4
2113,'2026/06/05 16:11:59:474',5,0.000439,0.025487,0.00024,0.596933,0.589868,0.00075,0,0.190855,4
2114,'2026/06/05 16:11:59:507',5,0.000575,0.02547,0.000159,0.620619,0.586955,0.000772,0,0.176967,4
2115,'2026/06/05 16:11:59:540',5,0.000401,0.026563,0.00024,0.590077,0.583527,0.000767,0,0.19895,4
2116,'2026/06/05 16:11:59:571',5,0.000491,0.028003,0.000164,0.636352,0.592949,0.000703,0,0.160892,4
2117,'2026/06/05 16:11:59:607',5,0.000576,0.025952,0.000193,0.609129,0.586803,0.000813,0,0.184356,4
2118,'2026/06/05 16:11:59:641',5,0.000585,0.023751,0.000187,0.634054,0.605725,0.000835,0,0.156576,4
2119,'2026/06/05 16:11:59:676',5,0.000479,0.022224,0.000183,0.645483,0.606678,0.000762,0,0.149461,4
2120,'2026/06/05 16:11:59:710',5,0.00033,0.023061,0.000134,0.665423,0.610523,0.000749,0,0.133187,4
2121,'2026/06/05 16:11:59:740',5,0.000224,0.021857,0.000127,0.675163,0.609976,0.000757,0,0.12793,4
2122,'2026/06/05 16:11:59:774',5,0.000138,0.022835,0.000107,0.70435,0.620742,0.000749,0,0.100719,4
2123,'2026/06/05 16:11:59:808',5,0.000139,0.023443,0.000107,0.675173,0.613443,0.00086,0,0.124556,4
2124,'2026/06/05 16:11:59:841',5,0.000113,0.022864,0.000121,0.685349,0.60202,0.000833,0,0.1258,4
2125,'2026/06/05 16:11:59:873',5,0.000096,0.026921,0.000117,0.678733,0.620233,0.000791,0,0.115406,4
2126,'2026/06/05 16:11:59:906',5,0.000125,0.026262,0.0001,0.68772,0.615402,0.000846,0,0.113029,4
2127,'2026/06/05 16:11:59:941',5,0.000093,0.026979,0.000102,0.680306,0.620789,0.000847,0,0.113922,4
2128,'2026/06/05 16:11:59:973',5,0.00008,0.029573,0.000091,0.696605,0.619785,0.000913,0,0.101969,4
2129,'2026/06/05 16:12:00:005',5,0.000121,0.031495,0.000124,0.668357,0.607249,0.000928,0,0.127817,4
2130,'2026/06/05 16:12:00:042',5,0.000084,0.030843,0.000132,0.679254,0.626899,0.00083,0,0.107972,4
2131,'2026/06/05 16:12:00:073',5,0.000124,0.030577,0.000158,0.667832,0.583819,0.000707,0,0.144522,4
2132,'2026/06/05 16:12:00:106',5,0.000195,0.028871,0.000153,0.667611,0.582201,0.000666,0,0.146869,4
2133,'2026/06/05 16:12:00:137',5,0.000128,0.034702,0.000192,0.653382,0.598384,0.000664,0,0.141699,4
2134,'2026/06/05 16:12:00:173',5,0.000184,0.03464,0.000232,0.627899,0.575923,0.000717,0,0.173603,4
2135,'2026/06/05 16:12:00:208',5,0.000296,0.028468,0.000209,0.593507,0.592749,0.00069,0,0.189387,4
2136,'2026/06/05 16:12:00:243',5,0.000158,0.030617,0.000221,0.603341,0.593107,0.000685,0,0.181247,4
2137,'2026/06/05 16:12:00:275',5,0.000213,0.030432,0.000186,0.603827,0.569268,0.000811,0,0.196843,4
2138,'2026/06/05 16:12:00:309',5,0.000114,0.034441,0.000195,0.627702,0.623146,0.000705,0,0.142464,4
2139,'2026/06/05 16:12:00:339',5,0.000131,0.026365,0.000204,0.634835,0.595751,0.000652,0,0.161374,4
2140,'2026/06/05 16:12:00:376',5,0.0001,0.024965,0.000192,0.628821,0.594999,0.000694,0,0.16682,4
2141,'2026/06/05 16:12:00:403',5,0.000103,0.02566,0.000169,0.658826,0.589368,0.000725,0,0.1501,4
2142,'2026/06/05 16:12:00:434',5,0.000091,0.025634,0.00019,0.613593,0.585884,0.000703,0,0.182603,4
2143,'2026/06/05 16:12:00:467',5,0.000081,0.028055,0.000199,0.623367,0.599261,0.000666,0,0.16558,4
2144,'2026/06/05 16:12:00:501',5,0.000112,0.029021,0.000201,0.61326,0.588401,0.000733,0,0.178848,4
2145,'2026/06/05 16:12:00:536',5,0.000108,0.025884,0.000193,0.610896,0.587679,0.000718,0,0.183015,4
2146,'2026/06/05 16:12:00:570',5,0.000112,0.024506,0.000198,0.625174,0.598836,0.000687,0,0.16699,4
2147,'2026/06/05 16:12:00:609',5,0.000108,0.026026,0.000191,0.608639,0.592266,0.000755,0,0.181343,4
2148,'2026/06/05 16:12:00:641',5,0.000152,0.027336,0.000193,0.59952,0.598221,0.000757,0,0.182546,4
2149,'2026/06/05 16:12:00:674',5,0.000134,0.026651,0.000203,0.603836,0.602869,0.000716,0,0.17706,4
2150,'2026/06/05 16:12:00:707',5,0.000144,0.029352,0.000186,0.615379,0.627277,0.000723,0,0.151292,4
2151,'2026/06/05 16:12:00:740',5,0.000099,0.026342,0.000158,0.632851,0.611447,0.000719,0,0.152255,4
2152,'2026/06/05 16:12:00:773',5,0.000132,0.026484,0.000184,0.595874,0.620404,0.000717,0,0.170803,4
2153,'2026/06/05 16:12:00:807',5,0.00016,0.026616,0.000209,0.594752,0.620098,0.000705,0,0.171641,4
2154,'2026/06/05 16:12:00:842',5,0.000125,0.024755,0.000195,0.60975,0.605945,0.000704,0,0.172351,4
2155,'2026/06/05 16:12:00:876',5,0.000162,0.028846,0.000199,0.575751,0.613569,0.00079,0,0.187122,4
2156,'2026/06/05 16:12:00:904',5,0.000181,0.029074,0.000214,0.585779,0.605032,0.000769,0,0.185967,4
2157,'2026/06/05 16:12:00:940',5,0.000152,0.028498,0.000213,0.58002,0.591421,0.000786,0,0.199274,4
2158,'2026/06/05 16:12:00:974',5,0.00017,0.027302,0.000217,0.591268,0.587455,0.000753,0,0.195224,4
2159,'2026/06/05 16:12:01:010',5,0.000163,0.025915,0.00022,0.604954,0.611014,0.000629,0,0.171404,4
2160,'2026/06/05 16:12:01:040',5,0.000227,0.026789,0.000162,0.613293,0.600561,0.00071,0,0.172173,4
2161,'2026/06/05 16:12:01:073',5,0.000177,0.026588,0.000223,0.602618,0.614819,0.000664,0,0.169941,4
2162,'2026/06/05 16:12:01:110',5,0.000184,0.027945,0.000197,0.618689,0.605931,0.000684,0,0.164246,4
2163,'2026/06/05 16:12:01:140',5,0.000208,0.025062,0.000205,0.624707,0.57654,0.000726,0,0.181701,4
2164,'2026/06/05 16:12:01:174',5,0.000192,0.026047,0.000203,0.623306,0.614401,0.00065,0,0.1568,4
2165,'2026/06/05 16:12:01:207',5,0.000154,0.027353,0.000207,0.58388,0.618759,0.0007,0,0.179298,4
2166,'2026/06/05 16:12:01:241',5,0.000182,0.02575,0.00019,0.615503,0.606185,0.00068,0,0.167673,4
2167,'2026/06/05 16:12:01:276',5,0.000128,0.025936,0.000249,0.57154,0.605083,0.000687,0,0.197585,4
2168,'2026/06/05 16:12:01:308',5,0.000152,0.026223,0.000221,0.597781,0.593847,0.000714,0,0.187375,4
2169,'2026/06/05 16:12:01:342',5,0.000176,0.028269,0.000171,0.604874,0.573918,0.000777,0,0.194544,4
2170,'2026/06/05 16:12:01:375',5,0.000151,0.026396,0.000195,0.576451,0.57903,0.000753,0,0.21135,4
2171,'2026/06/05 16:12:01:407',5,0.000211,0.028408,0.000197,0.595416,0.609387,0.000698,0,0.177122,4
2172,'2026/06/05 16:12:01:439',5,0.000208,0.027295,0.0002,0.594279,0.60667,0.000663,0,0.180457,4
2173,'2026/06/05 16:12:01:476',5,0.00022,0.026471,0.000176,0.618206,0.59393,0.000708,0,0.173526,4
2174,'2026/06/05 16:12:01:509',5,0.000182,0.025217,0.000202,0.596513,0.602076,0.000657,0,0.183436,4
2175,'2026/06/05 16:12:01:540',5,0.000205,0.027803,0.000217,0.608359,0.592351,0.000711,0,0.180236,4
2176,'2026/06/05 16:12:01:576',5,0.000223,0.026909,0.000217,0.606553,0.594937,0.000689,0,0.180315,4
2177,'2026/06/05 16:12:01:608',5,0.000189,0.02541,0.000212,0.595425,0.60272,0.000647,0,0.183598,4
2178,'2026/06/05 16:12:01:642',5,0.000159,0.023656,0.000269,0.582479,0.610237,0.000602,0,0.188399,4
2179,'2026/06/05 16:12:01:668',5,0.000221,0.026917,0.000214,0.596458,0.58831,0.000676,0,0.191468,4
2180,'2026/06/05 16:12:01:702',5,0.000216,0.024809,0.000246,0.584955,0.599088,0.000664,0,0.193348,4
2181,'2026/06/05 16:12:01:736',5,0.0002,0.024437,0.000277,0.550388,0.581721,0.000645,0,0.228222,4
2182,'2026/06/05 16:12:01:773',5,0.000178,0.024779,0.000235,0.579955,0.575011,0.000651,0,0.212794,4
2183,'2026/06/05 16:12:01:809',5,0.000195,0.026571,0.000231,0.57906,0.582984,0.000666,0,0.206863,4
2184,'2026/06/05 16:12:01:838',5,0.000287,0.024964,0.000257,0.56623,0.573321,0.000694,0,0.222832,4
2185,'2026/06/05 16:12:01:874',5,0.000306,0.024591,0.000259,0.582273,0.549805,0.000715,0,0.228034,4
2186,'2026/06/05 16:12:01:907',5,0.000368,0.0248,0.000279,0.55396,0.555687,0.000718,0,0.242792,4
2187,'2026/06/05 16:12:01:941',5,0.000298,0.02428,0.00029,0.545815,0.554035,0.000786,0,0.249664,4
2188,'2026/06/05 16:12:01:976',5,0.000193,0.026674,0.00028,0.555834,0.55722,0.000786,0,0.239341,4
2189,'2026/06/05 16:12:02:006',5,0.00035,0.025996,0.000248,0.552904,0.585039,0.000691,0,0.223181,4
2190,'2026/06/05 16:12:02:039',5,0.000309,0.024892,0.000262,0.540553,0.56417,0.000777,0,0.246025,4
2191,'2026/06/05 16:12:02:073',5,0.000433,0.023871,0.00023,0.56721,0.558283,0.000768,0,0.232804,4
2192,'2026/06/05 16:12:02:107',5,0.000413,0.024809,0.000275,0.52567,0.55463,0.000811,0,0.262261,4
2193,'2026/06/05 16:12:02:142',5,0.000482,0.023366,0.000248,0.543654,0.550815,0.000777,0,0.253773,4
2194,'2026/06/05 16:12:02:170',5,0.000315,0.026347,0.000239,0.557799,0.553213,0.000756,0,0.240887,4
2195,'2026/06/05 16:12:02:206',5,0.000344,0.02776,0.000327,0.487833,0.537616,0.000806,0,0.296876,4
2196,'2026/06/05 16:12:02:241',5,0.000411,0.02553,0.000333,0.529141,0.536416,0.000767,0,0.271601,4
2197,'2026/06/05 16:12:02:276',5,0.000352,0.025465,0.000289,0.499513,0.551376,0.000703,0,0.281535,4
2198,'2026/06/05 16:12:02:308',5,0.000347,0.024909,0.000335,0.487824,0.55177,0.00074,0,0.289383,4
2199,'2026/06/05 16:12:02:339',5,0.000337,0.026257,0.000391,0.491149,0.53466,0.000816,0,0.297592,4
2200,'2026/06/05 16:12:02:374',5,0.000363,0.025258,0.000293,0.495792,0.568106,0.000712,0,0.272984,4
2201,'2026/06/05 16:12:02:408',5,0.000396,0.027334,0.000304,0.484178,0.566663,0.000768,0,0.280239,4
2202,'2026/06/05 16:12:02:444',5,0.000433,0.026775,0.000318,0.500554,0.556046,0.000799,0,0.276716,4
2203,'2026/06/05 16:12:02:474',5,0.000453,0.025796,0.000399,0.4654,0.547656,0.000857,0,0.306292,4
2204,'2026/06/05 16:12:02:511',5,0.000286,0.028553,0.000352,0.495987,0.546756,0.000823,0,0.284829,4
2205,'2026/06/05 16:12:02:542',5,0.000338,0.02704,0.000323,0.50031,0.551008,0.000812,0,0.280113,4
2206,'2026/06/05 16:12:02:575',5,0.000369,0.026502,0.00031,0.499714,0.559179,0.000832,0,0.275396,4
2207,'2026/06/05 16:12:02:608',5,0.000336,0.025256,0.000275,0.501584,0.565364,0.000833,0,0.270901,4
2208,'2026/06/05 16:12:02:641',5,0.000409,0.027687,0.000312,0.478799,0.560948,0.000857,0,0.287325,4
2209,'2026/06/05 16:12:02:672',5,0.000359,0.027454,0.000307,0.500673,0.561618,0.000836,0,0.272502,4
2210,'2026/06/05 16:12:02:707',5,0.000386,0.026378,0.00036,0.494,0.535628,0.000917,0,0.294887,4
2211,'2026/06/05 16:12:02:742',5,0.000407,0.025396,0.000388,0.485443,0.541502,0.000929,0,0.29729,4
2212,'2026/06/05 16:12:02:774',5,0.000405,0.025761,0.000381,0.506463,0.532057,0.000931,0,0.289335,4
2213,'2026/06/05 16:12:02:804',5,0.000482,0.024979,0.00037,0.501186,0.547049,0.000831,0,0.283401,4
2214,'2026/06/05 16:12:02:840',5,0.000475,0.025972,0.000332,0.500486,0.543774,0.0009,0,0.285374,4
2215,'2026/06/05 16:12:02:876',5,0.000352,0.027652,0.000231,0.534509,0.55958,0.000865,0,0.251207,4
2216,'2026/06/05 16:12:02:907',5,0.00043,0.02707,0.000191,0.613146,0.563158,0.000777,0,0.196819,4
2217,'2026/06/05 16:12:02:944',5,0.000417,0.027863,0.000223,0.536948,0.561472,0.000883,0,0.24813,4
2218,'2026/06/05 16:12:02:975',5,0.00028,0.024762,0.000184,0.575453,0.574833,0.000766,0,0.215814,4
2219,'2026/06/05 16:12:03:009',5,0.000382,0.025298,0.000208,0.575541,0.583932,0.000778,0,0.209241,4
2220,'2026/06/05 16:12:03:042',5,0.000363,0.020892,0.000231,0.549646,0.578743,0.000775,0,0.2329,4
2221,'2026/06/05 16:12:03:073',5,0.000294,0.023546,0.000233,0.570054,0.578249,0.000742,0,0.217921,4
2222,'2026/06/05 16:12:03:111',5,0.00032,0.023271,0.000179,0.597346,0.578137,0.000714,0,0.200022,4
2223,'2026/06/05 16:12:03:141',5,0.000361,0.021727,0.000221,0.594731,0.579385,0.000742,0,0.201888,4
2224,'2026/06/05 16:12:03:175',5,0.000362,0.021448,0.00028,0.569946,0.569432,0.000789,0,0.225161,4
2225,'2026/06/05 16:12:03:211',5,0.000354,0.025321,0.000262,0.529256,0.563382,0.000818,0,0.253738,4
2226,'2026/06/05 16:12:03:241',5,0.001271,0.025348,0.000358,0.501453,0.538491,0.000904,0,0.288116,4
2227,'2026/06/05 16:12:03:272',5,0.001078,0.026586,0.000362,0.485082,0.541387,0.000891,0,0.296409,4
2228,'2026/06/05 16:12:03:306',5,0.001137,0.0253,0.000403,0.523432,0.537175,0.000835,0,0.274479,4
2229,'2026/06/05 16:12:03:342',5,0.001264,0.02528,0.000387,0.510334,0.546795,0.000871,0,0.276712,4
2230,'2026/06/05 16:12:03:376',5,0.001029,0.027053,0.000306,0.539207,0.568008,0.00079,0,0.242405,4
2231,'2026/06/05 16:12:03:411',5,0.001284,0.024877,0.00034,0.52126,0.569408,0.000801,0,0.254686,4
2232,'2026/06/05 16:12:03:443',5,0.001046,0.022635,0.000307,0.551995,0.575201,0.000756,0,0.23204,4
2233,'2026/06/05 16:12:03:473',5,0.001073,0.022463,0.000292,0.536148,0.587625,0.000748,0,0.234434,4
2234,'2026/06/05 16:12:03:506',5,0.000701,0.022859,0.000231,0.562821,0.563503,0.000832,0,0.232703,4
2235,'2026/06/05 16:12:03:541',5,0.000897,0.022401,0.000234,0.558798,0.563604,0.000877,0,0.235459,4
2236,'2026/06/05 16:12:03:575',5,0.000811,0.023814,0.000266,0.538323,0.570104,0.000947,0,0.243824,4
2237,'2026/06/05 16:12:03:607',5,0.000987,0.024101,0.000265,0.55774,0.576855,0.000927,0,0.226083,4
2238,'2026/06/05 16:12:03:641',5,0.001149,0.022303,0.000255,0.568168,0.564123,0.000937,0,0.22871,4
2239,'2026/06/05 16:12:03:675',5,0.000915,0.02338,0.000294,0.539249,0.580353,0.000931,0,0.236585,4
2240,'2026/06/05 16:12:03:704',5,0.000856,0.02033,0.000263,0.572848,0.56327,0.000894,0,0.227693,4
2241,'2026/06/05 16:12:03:740',5,0.000474,0.024765,0.000227,0.558743,0.577281,0.000867,0,0.225095,4
2242,'2026/06/05 16:12:03:777',5,0.000427,0.023544,0.000241,0.571985,0.588829,0.000835,0,0.209425,4
2243,'2026/06/05 16:12:03:805',5,0.000345,0.020834,0.00027,0.550937,0.585214,0.000898,0,0.227667,4
2244,'2026/06/05 16:12:03:846',5,0.000453,0.025959,0.000273,0.580252,0.604118,0.000824,0,0.19208,4
2245,'2026/06/05 16:12:03:872',5,0.000304,0.021644,0.000312,0.566251,0.599941,0.000884,0,0.20711,4
2246,'2026/06/05 16:12:03:908',5,0.000325,0.021834,0.000319,0.551211,0.583461,0.000918,0,0.227955,4
2247,'2026/06/05 16:12:03:944',5,0.000371,0.021759,0.000229,0.551159,0.602674,0.000915,0,0.215262,4
2248,'2026/06/05 16:12:03:973',5,0.000468,0.023026,0.00021,0.544172,0.600386,0.000947,0,0.220528,4
2249,'2026/06/05 16:12:04:008',5,0.000715,0.020194,0.000264,0.535749,0.583912,0.000945,0,0.238815,4
2250,'2026/06/05 16:12:04:043',5,0.000324,0.020591,0.000169,0.572464,0.626527,0.000921,0,0.186002,4
2251,'2026/06/05 16:12:04:072',5,0.000227,0.023454,0.000158,0.577132,0.624233,0.000901,0,0.182597,4
2252,'2026/06/05 16:12:04:111',5,0.000286,0.023878,0.00017,0.585485,0.620919,0.000925,0,0.178891,4
2253,'2026/06/05 16:12:04:144',5,0.000223,0.024855,0.000148,0.590253,0.59778,0.000954,0,0.190525,4
2254,'2026/06/05 16:12:04:177',5,0.00029,0.022961,0.000155,0.577699,0.586442,0.000962,0,0.207661,4
2255,'2026/06/05 16:12:04:207',5,0.000244,0.023432,0.000116,0.613461,0.565308,0.001144,0,0.19753,4
2256,'2026/06/05 16:12:04:241',5,0.000258,0.024864,0.000122,0.609265,0.565679,0.001172,0,0.199093,4
2257,'2026/06/05 16:12:04:277',5,0.000288,0.025732,0.000128,0.6036,0.563337,0.001123,0,0.203861,4
2258,'2026/06/05 16:12:04:309',5,0.000368,0.024564,0.000147,0.592256,0.568774,0.001121,0,0.208513,4
2259,'2026/06/05 16:12:04:343',5,0.00029,0.026279,0.000191,0.583047,0.53634,0.001118,0,0.235156,4
2260,'2026/06/05 16:12:04:373',5,0.000206,0.025689,0.000186,0.568531,0.553063,0.001034,0,0.234194,4
2261,'2026/06/05 16:12:04:410',5,0.000147,0.024211,0.000182,0.592366,0.564964,0.001013,0,0.211412,4
2262,'2026/06/05 16:12:04:442',5,0.000154,0.023988,0.000251,0.52205,0.55213,0.001103,0,0.266883,4
2263,'2026/06/05 16:12:04:472',5,0.000148,0.024068,0.000215,0.570342,0.549488,0.00115,0,0.236393,4
2264,'2026/06/05 16:12:04:506',5,0.000243,0.023522,0.000205,0.562283,0.542465,0.001221,0,0.246707,4
2265,'2026/06/05 16:12:04:542',5,0.000155,0.03137,0.000341,0.511368,0.524564,0.001338,0,0.287243,4
2266,'2026/06/05 16:12:04:575',5,0.000182,0.022898,0.000229,0.549077,0.539193,0.001063,0,0.258239,4
2267,'2026/06/05 16:12:04:608',5,0.000155,0.021929,0.000215,0.56523,0.539692,0.001103,0,0.247784,4
2268,'2026/06/05 16:12:04:644',5,0.000187,0.022644,0.000208,0.575216,0.549343,0.001064,0,0.234225,4
2269,'2026/06/05 16:12:04:677',5,0.0002,0.022497,0.000199,0.584687,0.52849,0.001034,0,0.24193,4
2270,'2026/06/05 16:12:04:708',5,0.000203,0.023676,0.000184,0.609691,0.529119,0.001269,0,0.223905,4
2271,'2026/06/05 16:12:04:744',5,0.000152,0.022503,0.000191,0.62336,0.532576,0.001186,0,0.213355,4
2272,'2026/06/05 16:12:04:772',5,0.000106,0.022227,0.000197,0.616282,0.533194,0.001108,0,0.217924,4
2273,'2026/06/05 16:12:04:812',5,0.000109,0.02091,0.000176,0.618004,0.525853,0.001085,0,0.222576,4
2274,'2026/06/05 16:12:04:842',5,0.000116,0.022229,0.000206,0.607511,0.524927,0.001069,0,0.229295,4
2275,'2026/06/05 16:12:04:876',5,0.000137,0.021054,0.000211,0.619709,0.525185,0.001038,0,0.221777,4
2276,'2026/06/05 16:12:04:912',5,0.000116,0.023214,0.000192,0.621505,0.527869,0.001111,0,0.21733,4
2277,'2026/06/05 16:12:04:941',5,0.000113,0.022604,0.000194,0.620259,0.539509,0.001116,0,0.210804,4
2278,'2026/06/05 16:12:04:978',5,0.000195,0.021986,0.000204,0.614949,0.537315,0.00104,0,0.216208,4
2279,'2026/06/05 16:12:05:010',5,0.000226,0.019194,0.000188,0.610858,0.529117,0.001073,0,0.22623,4
2280,'2026/06/05 16:12:05:040',5,0.000322,0.01871,0.000208,0.607929,0.531922,0.001095,0,0.226543,4
2281,'2026/06/05 16:12:05:075',5,0.000519,0.019219,0.000214,0.58842,0.539708,0.001113,0,0.233871,4
2282,'2026/06/05 16:12:05:111',5,0.000659,0.019227,0.000261,0.56426,0.522572,0.001053,0,0.261312,4
2283,'2026/06/05 16:12:05:144',5,0.000763,0.021164,0.000251,0.589008,0.530062,0.001188,0,0.238376,4
2284,'2026/06/05 16:12:05:175',5,0.000778,0.019287,0.000291,0.539488,0.513098,0.001156,0,0.283935,4
2285,'2026/06/05 16:12:05:211',5,0.000868,0.01896,0.00032,0.531553,0.519414,0.001095,0,0.285194,4
2286,'2026/06/05 16:12:05:241',5,0.000785,0.019206,0.000371,0.521486,0.513792,0.001085,0,0.295516,4
2287,'2026/06/05 16:12:05:275',5,0.000833,0.017406,0.000318,0.56825,0.51131,0.00109,0,0.267195,4
2288,'2026/06/05 16:12:05:310',5,0.000882,0.017104,0.000331,0.564184,0.509704,0.00101,0,0.271191,4
2289,'2026/06/05 16:12:05:342',5,0.001046,0.01754,0.000265,0.575993,0.51198,0.001179,0,0.261332,4
2290,'2026/06/05 16:12:05:376',5,0.000631,0.017659,0.000236,0.613171,0.519848,0.001071,0,0.23159,4
2291,'2026/06/05 16:12:05:406',5,0.000539,0.016513,0.000347,0.619011,0.565226,0.000661,0,0.198469,4
2292,'2026/06/05 16:12:05:441',5,0.000519,0.01701,0.000308,0.628566,0.560626,0.000723,0,0.194832,4
2293,'2026/06/05 16:12:05:477',5,0.000348,0.016856,0.00025,0.621766,0.566343,0.000916,0,0.195681,4
2294,'2026/06/05 16:12:05:509',5,0.000243,0.017638,0.00024,0.591367,0.592149,0.001021,0,0.198228,4
2295,'2026/06/05 16:12:05:543',5,0.000468,0.018776,0.000245,0.588108,0.594834,0.001017,0,0.197701,4
2296,'2026/06/05 16:12:05:578',5,0.000477,0.020371,0.000268,0.597174,0.57446,0.001062,0,0.204125,4
2297,'2026/06/05 16:12:05:610',5,0.000443,0.018951,0.000192,0.598082,0.566567,0.001117,0,0.209765,4
2298,'2026/06/05 16:12:05:639',5,0.000751,0.018139,0.000223,0.585542,0.571466,0.001094,0,0.21519,4
2299,'2026/06/05 16:12:05:674',5,0.000953,0.018467,0.000215,0.541535,0.575034,0.001153,0,0.241761,4
2300,'2026/06/05 16:12:05:710',5,0.000665,0.019252,0.000243,0.554154,0.553994,0.001132,0,0.247039,4
2301,'2026/06/05 16:12:05:744',5,0.000698,0.0185,0.000198,0.569935,0.566697,0.001148,0,0.228549,4
2302,'2026/06/05 16:12:05:776',5,0.000779,0.01926,0.000193,0.58167,0.583047,0.001176,0,0.20925,4
2303,'2026/06/05 16:12:05:810',5,0.001133,0.016226,0.000216,0.559729,0.562893,0.00117,0,0.23909,4
2304,'2026/06/05 16:12:05:838',5,0.001726,0.018032,0.000179,0.59936,0.570755,0.001182,0,0.205844,4
2305,'2026/06/05 16:12:05:877',5,0.001028,0.018656,0.000162,0.619492,0.591706,0.00112,0,0.178557,4
2306,'2026/06/05 16:12:05:909',5,0.00137,0.017975,0.000169,0.611791,0.586054,0.001109,0,0.187688,4
2307,'2026/06/05 16:12:05:944',5,0.001491,0.018948,0.000196,0.576781,0.580788,0.001183,0,0.213742,4
2308,'2026/06/05 16:12:05:972',5,0.001813,0.017996,0.000226,0.547456,0.563561,0.001221,0,0.245152,4
2309,'2026/06/05 16:12:06:004',5,0.001696,0.0189,0.000234,0.531252,0.568817,0.001239,0,0.251908,4
2310,'2026/06/05 16:12:06:045',5,0.0012,0.020985,0.000267,0.52981,0.566063,0.001298,0,0.253584,4
2311,'2026/06/05 16:12:06:075',5,0.000894,0.02194,0.000187,0.57491,0.569732,0.001209,0,0.220752,4
2312,'2026/06/05 16:12:06:107',5,0.00062,0.0235,0.000211,0.61276,0.558613,0.001093,0,0.202136,4
2313,'2026/06/05 16:12:06:144',5,0.000902,0.025581,0.000266,0.565293,0.548352,0.001187,0,0.238947,4
2314,'2026/06/05 16:12:06:178',5,0.000258,0.023006,0.000195,0.617124,0.556221,0.000927,0,0.201513,4
2315,'2026/06/05 16:12:06:209',5,0.000304,0.021157,0.000228,0.621026,0.546434,0.000984,0,0.206578,4
2316,'2026/06/05 16:12:06:243',5,0.000207,0.022877,0.000291,0.608863,0.535293,0.001096,0,0.220915,4
2317,'2026/06/05 16:12:06:276',5,0.000188,0.031973,0.000267,0.610141,0.567459,0.001056,0,0.192611,4
2318,'2026/06/05 16:12:06:312',5,0.000226,0.02786,0.000207,0.614129,0.563143,0.001064,0,0.195581,4
2319,'2026/06/05 16:12:06:345',5,0.00018,0.026887,0.000123,0.700936,0.514201,0.00108,0,0.171062,4
2320,'2026/06/05 16:12:06:381',5,0.000406,0.021438,0.000149,0.610227,0.539219,0.00118,0,0.218255,4
2321,'2026/06/05 16:12:06:408',5,0.000458,0.018313,0.00008,0.73673,0.488995,0.00103,0,0.169596,4
2322,'2026/06/05 16:12:06:444',5,0.000206,0.02508,0.000243,0.582044,0.527266,0.001075,0,0.242725,4
2323,'2026/06/05 16:12:06:478',5,0.000121,0.026197,0.000259,0.580255,0.532207,0.001291,0,0.23978,4
2324,'2026/06/05 16:12:06:512',5,0.000073,0.026882,0.000353,0.574937,0.536682,0.001025,0,0.240032,4
2325,'2026/06/05 16:12:06:543',5,0.000063,0.028395,0.000275,0.593225,0.535909,0.00123,0,0.227268,4
2326,'2026/06/05 16:12:06:574',5,0.000037,0.029758,0.000283,0.584473,0.55751,0.001217,0,0.217814,4
2327,'2026/06/05 16:12:06:611',5,0.000069,0.021599,0.000432,0.525553,0.555874,0.001548,0,0.263284,4
2328,'2026/06/05 16:12:06:641',5,0.000039,0.019866,0.000281,0.571544,0.54582,0.001259,0,0.240794,4
2329,'2026/06/05 16:12:06:678',5,0.000045,0.01798,0.000654,0.428196,0.547981,0.001708,0,0.335625,4
2330,'2026/06/05 16:12:06:709',5,0.000172,0.013658,0.000891,0.350175,0.552465,0.002041,0,0.387065,4
2331,'2026/06/05 16:12:06:745',5,0.000113,0.014519,0.000732,0.394477,0.539662,0.001674,0,0.365883,4
2332,'2026/06/05 16:12:06:775',5,0.000061,0.012736,0.000371,0.532266,0.488742,0.001435,0,0.309592,4
2333,'2026/06/05 16:12:06:810',5,0.00008,0.012609,0.000656,0.413832,0.51469,0.001788,0,0.370897,4
